<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.29	14:20:00	649.40	649.41	641.82	642.86	292	0	20
2025.12.29	14:30:00	642.66	647.74	642.30	645.15	294	0	20
2025.12.29	14:40:00	645.15	649.84	643.30	649.00	295	0	20
2025.12.29	14:50:00	648.67	652.25	646.87	651.22	294	0	20
2025.12.29	15:00:00	651.04	656.30	650.39	655.55	292	0	20
2025.12.29	15:10:00	655.31	656.96	651.65	652.79	289	0	20
2025.12.29	15:20:00	652.49	652.91	647.76	649.33	295	0	20
2025.12.29	15:30:00	649.47	653.58	649.33	652.89	291	0	20
2025.12.29	15:40:00	652.63	652.68	648.86	649.70	292	0	20
2025.12.29	15:50:00	649.78	653.44	649.78	653.37	290	0	20
2025.12.29	16:00:00	653.34	654.61	649.11	650.72	289	0	20
2025.12.29	16:10:00	650.63	654.39	650.45	654.39	289	0	20
2025.12.29	16:20:00	654.22	656.21	651.36	652.48	290	0	20
2025.12.29	16:30:00	652.51	653.24	650.14	650.95	295	0	20
2025.12.29	16:40:00	650.86	651.03	647.86	647.86	292	0	20
2025.12.29	16:50:00	647.95	648.99	644.92	644.92	293	0	20
2025.12.29	17:00:00	644.84	646.90	641.97	643.16	293	0	20
2025.12.29	17:10:00	643.24	646.48	642.89	644.88	293	0	20
2025.12.29	17:20:00	645.03	645.62	641.69	641.69	290	0	20
2025.12.29	17:30:00	641.50	644.91	640.99	642.21	294	0	20
2025.12.29	17:40:00	642.18	643.44	638.53	640.16	292	0	20
2025.12.29	17:50:00	640.15	641.57	637.51	637.96	293	0	20
2025.12.29	18:00:00	638.00	640.81	637.99	639.33	296	0	20
2025.12.29	18:10:00	639.50	639.81	634.10	634.10	290	0	20
2025.12.29	18:20:00	634.25	635.59	632.66	633.50	297	0	20
2025.12.29	18:30:00	633.31	633.72	628.56	628.80	295	0	20
2025.12.29	18:40:00	628.63	629.46	627.17	628.15	290	0	20
2025.12.29	18:50:00	628.29	628.39	625.37	627.11	289	0	20
2025.12.29	19:00:00	627.07	627.53	624.97	626.78	297	0	20
2025.12.29	19:10:00	626.88	629.38	626.68	628.32	291	0	20
2025.12.29	19:20:00	628.31	634.18	627.91	633.91	294	0	20
2025.12.29	19:30:00	634.00	637.52	631.79	637.52	295	0	20
2025.12.29	19:40:00	637.79	639.98	637.50	638.76	293	0	20
2025.12.29	19:50:00	638.56	639.18	637.04	639.01	288	0	20
2025.12.29	20:00:00	639.04	639.70	634.52	635.78	290	0	20
2025.12.29	20:10:00	635.77	636.23	631.80	633.19	294	0	20
2025.12.29	20:20:00	633.13	634.04	631.43	632.73	292	0	20
2025.12.29	20:30:00	632.80	633.72	630.88	633.01	291	0	20
2025.12.29	20:40:00	633.07	637.08	633.00	635.38	292	0	20
2025.12.29	20:50:00	635.52	635.78	629.87	630.80	294	0	20
2025.12.29	21:00:00	631.05	637.24	630.88	636.14	296	0	20
2025.12.29	21:10:00	635.88	638.12	635.11	637.84	294	0	20
2025.12.29	21:20:00	637.53	640.14	636.55	638.14	296	0	20
2025.12.29	21:30:00	637.89	639.49	636.76	638.83	295	0	20
2025.12.29	21:40:00	638.56	639.76	635.12	635.58	293	0	20
2025.12.29	21:50:00	635.76	636.93	633.40	634.39	288	0	20
2025.12.29	22:00:00	634.71	637.44	633.06	633.67	292	0	20
2025.12.29	22:10:00	633.46	637.68	633.45	634.71	295	0	20
2025.12.29	22:20:00	634.43	635.85	632.94	633.40	289	0	20
2025.12.29	22:30:00	633.38	634.96	632.00	634.91	295	0	20
2025.12.29	22:40:00	634.84	637.57	632.31	632.31	295	0	20
2025.12.29	22:50:00	632.22	634.99	631.79	633.05	292	0	20
2025.12.29	23:00:00	633.16	633.55	630.40	631.67	292	0	20
2025.12.29	23:10:00	631.79	635.24	629.28	631.86	295	0	20
2025.12.29	23:20:00	631.89	634.65	631.27	633.81	295	0	20
2025.12.29	23:30:00	633.65	634.30	631.44	632.38	287	0	20
2025.12.29	23:40:00	632.38	636.87	632.04	636.47	292	0	20
2025.12.29	23:50:00	636.44	637.79	635.11	635.95	289	0	20
2025.12.30	00:00:00	635.63	638.17	634.79	636.40	292	0	20
2025.12.30	00:10:00	636.44	640.21	636.02	639.83	293	0	20
2025.12.30	00:20:00	639.94	641.71	638.51	640.69	292	0	20
2025.12.30	00:30:00	640.58	646.36	640.50	646.36	297	0	20
2025.12.30	00:40:00	646.41	646.93	643.95	644.93	294	0	20
2025.12.30	00:50:00	644.77	645.98	642.94	643.14	294	0	20
2025.12.30	01:00:00	643.12	645.67	642.37	642.91	288	0	20
2025.12.30	01:10:00	642.78	643.01	636.45	637.17	293	0	20
2025.12.30	01:20:00	637.35	640.12	636.22	639.18	294	0	20
2025.12.30	01:30:00	639.29	642.79	639.29	642.47	294	0	20
2025.12.30	01:40:00	642.46	646.31	640.47	645.76	294	0	20
2025.12.30	01:50:00	646.05	647.25	643.60	644.60	295	0	20
2025.12.30	02:00:00	644.41	645.53	642.59	645.09	294	0	20
2025.12.30	02:10:00	644.88	646.20	643.12	644.36	292	0	20
2025.12.30	02:20:00	644.56	644.60	639.36	639.36	293	0	20
2025.12.30	02:30:00	639.24	643.87	639.24	642.94	295	0	20
2025.12.30	02:40:00	642.76	645.16	642.61	643.56	288	0	20
2025.12.30	02:50:00	643.33	643.50	639.28	642.90	296	0	20
2025.12.30	03:00:00	642.93	645.28	641.71	644.81	294	0	20
2025.12.30	03:10:00	644.57	650.36	644.45	650.23	292	0	20
2025.12.30	03:20:00	650.21	650.21	645.06	645.23	295	0	20
2025.12.30	03:30:00	645.09	647.93	644.48	646.43	292	0	20
2025.12.30	03:40:00	646.37	646.70	642.01	644.31	294	0	20
2025.12.30	03:50:00	644.22	644.65	640.81	641.55	295	0	20
2025.12.30	04:00:00	641.62	642.56	639.64	642.56	290	0	20
2025.12.30	04:10:00	642.55	647.12	642.37	643.74	297	0	20
2025.12.30	04:20:00	643.75	644.29	640.40	642.38	288	0	20
2025.12.30	04:30:00	642.45	642.91	639.04	639.55	284	0	20
2025.12.30	04:40:00	639.42	642.22	639.10	641.11	290	0	20
2025.12.30	04:50:00	641.13	641.73	637.04	637.04	294	0	20
2025.12.30	05:00:00	636.99	639.87	635.74	638.31	290	0	20
2025.12.30	05:10:00	638.20	639.43	635.93	636.58	296	0	20
2025.12.30	05:20:00	636.48	637.73	632.47	632.79	290	0	20
2025.12.30	05:30:00	633.02	633.30	629.43	632.00	294	0	20
2025.12.30	05:40:00	631.94	632.46	630.45	631.91	291	0	20
2025.12.30	05:50:00	631.74	633.39	630.43	631.82	294	0	20
2025.12.30	06:00:00	632.06	636.74	631.28	635.39	295	0	20
2025.12.30	06:10:00	635.44	635.67	633.78	634.51	294	0	20
2025.12.30	06:20:00	634.36	639.60	633.42	638.86	295	0	20
2025.12.30	06:30:00	639.02	641.10	637.34	637.34	296	0	20
2025.12.30	06:40:00	637.33	637.75	635.09	635.32	292	0	20
2025.12.30	06:50:00	635.50	636.47	630.95	631.41	295	0	20
2025.12.30	07:00:00	631.31	632.48	626.22	628.32	292	0	20
2025.12.30	07:10:00	628.39	629.65	626.16	629.65	288	0	20
2025.12.30	07:20:00	629.77	632.76	627.67	628.02	295	0	20
2025.12.30	07:30:00	628.18	633.07	627.30	632.99	294	0	20
2025.12.30	07:40:00	632.70	633.35	629.31	629.46	299	0	20
2025.12.30	07:50:00	629.37	632.91	628.79	632.60	288	0	20
2025.12.30	08:00:00	632.69	632.88	630.69	632.02	297	0	20
2025.12.30	08:10:00	632.05	635.71	631.07	633.77	295	0	20
2025.12.30	08:20:00	633.76	636.95	633.76	635.24	293	0	20
2025.12.30	08:30:00	635.21	636.38	632.91	634.27	293	0	20
2025.12.30	08:40:00	634.08	634.08	631.42	631.90	292	0	20
2025.12.30	08:50:00	631.76	634.43	631.62	633.18	296	0	20
2025.12.30	09:00:00	633.31	633.93	629.39	630.58	292	0	20
2025.12.30	09:10:00	630.73	633.23	629.83	631.60	290	0	20
2025.12.30	09:20:00	631.43	635.47	631.39	635.28	294	0	20
2025.12.30	09:30:00	635.36	640.29	635.04	635.51	298	0	20
2025.12.30	09:40:00	635.55	636.90	632.49	636.90	296	0	20
2025.12.30	09:50:00	636.81	639.65	635.65	639.04	294	0	20
2025.12.30	10:00:00	639.06	639.45	637.50	639.05	295	0	20
2025.12.30	10:10:00	639.06	640.80	638.52	639.84	288	0	20
2025.12.30	10:20:00	639.83	640.50	637.31	638.18	291	0	20
2025.12.30	10:30:00	638.45	638.58	635.07	637.84	294	0	20
2025.12.30	10:40:00	637.85	641.87	637.80	639.93	295	0	20
2025.12.30	10:50:00	639.92	641.02	636.24	636.24	294	0	20
2025.12.30	11:00:00	636.22	639.02	635.38	636.71	292	0	20
2025.12.30	11:10:00	636.85	641.76	635.62	640.87	294	0	20
2025.12.30	11:20:00	640.86	643.60	639.60	643.54	286	0	20
2025.12.30	11:30:00	643.69	647.56	642.92	647.56	296	0	20
2025.12.30	11:40:00	647.50	648.48	644.92	646.79	293	0	20
2025.12.30	11:50:00	646.84	648.79	645.89	647.10	292	0	20
2025.12.30	12:00:00	647.10	650.56	645.50	649.93	290	0	20
2025.12.30	12:10:00	650.06	652.16	649.31	651.53	290	0	20
2025.12.30	12:20:00	651.57	655.39	651.21	653.64	294	0	20
2025.12.30	12:30:00	653.79	655.90	651.84	654.38	290	0	20
2025.12.30	12:40:00	654.31	655.58	652.01	652.96	285	0	20
2025.12.30	12:50:00	652.93	653.55	650.98	652.25	288	0	20
2025.12.30	13:00:00	652.43	652.53	646.36	647.87	297	0	20
2025.12.30	13:10:00	647.86	648.27	645.41	646.15	296	0	20
2025.12.30	13:20:00	646.24	648.55	643.70	643.70	287	0	20
2025.12.30	13:30:00	643.46	645.33	643.29	645.04	292	0	20
2025.12.30	13:40:00	644.91	647.09	643.32	646.71	293	0	20
2025.12.30	13:50:00	646.68	648.22	644.68	644.90	293	0	20
2025.12.30	14:00:00	645.06	645.67	642.40	645.58	297	0	20
2025.12.30	14:10:00	645.38	647.93	644.52	646.73	293	0	20
2025.12.30	14:20:00	646.67	650.12	646.67	647.20	294	0	20
2025.12.30	14:30:00	647.13	647.13	641.41	644.80	291	0	20
2025.12.30	14:40:00	644.83	646.26	642.39	643.04	288	0	20
2025.12.30	14:50:00	643.06	644.43	640.24	640.90	295	0	20
2025.12.30	15:00:00	641.23	641.89	637.68	639.50	293	0	20
2025.12.30	15:10:00	639.91	640.78	635.07	636.34	290	0	20
2025.12.30	15:20:00	636.24	639.09	635.85	636.45	293	0	20
2025.12.30	15:30:00	636.50	636.51	633.20	636.49	293	0	20
2025.12.30	15:40:00	636.58	644.97	636.42	643.77	292	0	20
2025.12.30	15:50:00	644.03	647.41	643.91	645.59	290	0	20
2025.12.30	16:00:00	645.54	645.80	643.01	643.74	296	0	20
2025.12.30	16:10:00	643.66	647.68	643.42	647.02	285	0	20
2025.12.30	16:20:00	646.97	650.88	646.94	650.26	291	0	20
2025.12.30	16:30:00	650.28	652.46	648.75	652.10	293	0	20
2025.12.30	16:40:00	651.77	651.96	649.12	651.24	289	0	20
2025.12.30	16:50:00	651.11	653.49	648.79	653.06	294	0	20
2025.12.30	17:00:00	653.10	657.69	652.84	657.47	291	0	20
2025.12.30	17:10:00	657.65	658.96	653.52	658.56	291	0	20
2025.12.30	17:20:00	658.62	660.05	656.69	657.89	295	0	20
2025.12.30	17:30:00	657.97	664.05	656.32	662.92	291	0	20
2025.12.30	17:40:00	662.62	665.58	661.97	663.07	291	0	20
2025.12.30	17:50:00	663.55	664.07	660.98	662.19	295	0	20
2025.12.30	18:00:00	662.20	668.33	662.20	667.83	294	0	20
2025.12.30	18:10:00	667.69	670.35	667.69	668.78	291	0	20
2025.12.30	18:20:00	668.96	669.16	664.71	666.15	286	0	20
2025.12.30	18:30:00	666.34	667.69	663.57	665.54	291	0	20
2025.12.30	18:40:00	665.17	670.12	663.51	670.12	297	0	20
2025.12.30	18:50:00	670.28	670.28	665.78	669.06	297	0	20
2025.12.30	19:00:00	669.15	671.98	669.01	671.68	290	0	20
2025.12.30	19:10:00	671.38	675.25	670.80	674.05	294	0	20
2025.12.30	19:20:00	674.09	675.20	671.82	673.98	291	0	20
2025.12.30	19:30:00	674.03	678.42	672.14	677.76	294	0	20
2025.12.30	19:40:00	677.88	683.49	677.59	683.31	293	0	20
2025.12.30	19:50:00	683.22	683.36	680.54	680.68	294	0	20
2025.12.30	20:00:00	680.75	682.75	680.11	681.89	294	0	20
2025.12.30	20:10:00	681.80	684.58	680.72	680.75	291	0	20
2025.12.30	20:20:00	680.62	684.42	680.47	683.33	293	0	20
2025.12.30	20:30:00	683.15	684.22	678.84	679.41	296	0	20
2025.12.30	20:40:00	679.29	682.07	678.91	680.91	294	0	20
2025.12.30	20:50:00	680.75	686.24	679.63	685.67	294	0	20
